VA004Z_maxbin.043_sub 1167
VA0JBX_vamb.256481 1114
VA0W2A_vamb.297293 904
VAFLNX_vamb.298982 557
VAHF8S_vamb.17588 1032
VALC9T_maxbin.055 968
VALC9T_vamb.11463 817
VAS0F2_metabat.121 581
VAT7LH_maxbin.079_sub 1224
VAT7LH_metabat.132 1159
VB6V0F_metabat.131 897
VB74PZ_maxbin.046 873
VBET8H_vamb.11225 974
VBT9YO_vamb.118756 702
VBVRP6_vamb.171025 619
VC2CE9_maxbin.112 721
VC7BF0_vamb.203626 1091
VCE74N_maxbin.072 1008
VCE74N_vamb.104867 989
VCPI8B_maxbin.115 1628
VCUGKF_metabat.141 1011
VDENXC_maxbin.087 1241
VDFAIC_vamb.52681 1019
VDHNR2_maxbin.123_sub 338
VDHNR2_vamb.149101 965
VDP9LB_metabat.18 779
VDSC7I_maxbin.063 870
VDSC7I_metabat.85 635
VDTALT_vamb.11298 890
VDWVK3_vamb.1070 839
VE0RG7_metabat.7 844
VE0WMY_maxbin.023 1386
VE3OSU_vamb.194591 1109
VE8VBP_vamb.290226 1029
VEO8N0_maxbin.008 942
VEOJ4I_vamb.4608 782
VER2J7_maxbin.013 752
VEU81T_metabat.162 793
VEZ7YW_maxbin.222 1901
VF5J2H_metabat.23 1177
VFESFK_vamb.38676 976
VFGPWM_metabat.53 1018
VFJPCF_vamb.170554 1036
VFJRMI_metabat.49 723
VFNUW6_maxbin.025 876
VFRTH4_metabat.11 1022
VFRTH4_vamb.209160 850
VG2I1V_metabat.62 792
VG2ZKB_maxbin.017 891
VG2ZKB_maxbin.025 779
VG442A_metabat.84 866
VG442A_vamb.38770 774
VG71B8_vamb.30932 1004
VG8Z98_maxbin.112 729
VG8Z98_vamb.29793 1011
VGAIX6_metabat.35 790
VGJDR2_metabat.157 969
VGP5J1_maxbin.034 808
VGP5J1_maxbin.055 903
VGP5J1_maxbin.081 1068
VGP5J1_metabat.42 952
VGZMGK_vamb.268719 1200
VGZMGK_vamb.54944 754
VH7C06_vamb.67518 1320
VHCR5N_vamb.123158 952
VHEUF9_vamb.298686 580
VHKBE9_metabat.40 890
VHN1M0_vamb.129644 837
VHYC0R_maxbin.128 546
VI89J6_vamb.191703 1091
VI8VZ8_maxbin.055 991
VI8VZ8_maxbin.110 1512
VI9O15_metabat.101 904
VI9O15_metabat.194 861
VIBK6W_vamb.188119 912
VIJ2FQ_metabat.225 839
VIYFJ1_vamb.86707 1121
VJ6935_vamb.166682 828
VJALWB_vamb.7221 1120
VJEFJG_vamb.205750 955
VJFLVZ_vamb.218287 814
VJPT4S_metabat.67 818
VJXW3O_metabat.149 1038
VJXW3O_metabat.17 787
VKAE85_vamb.51822 1083
VKQIZU_maxbin.036 1091
VKS2ZE_vamb.102191 867
VKYZT5_vamb.119662 1079
VL3CQI_maxbin.049 1223
VL63BJ_metabat.7 823
VL63BJ_vamb.265912 878
VLB6XN_metabat.196 674
VLDIQY_vamb.43712 886
VLOX6X_maxbin.034 1161
VLU9Q2_vamb.16869 1007
VLUM7Y_maxbin.057 1147
VLW92V_maxbin.143 1197
VM14J6_maxbin.018 771
VM14J6_maxbin.293 1196
VM14J6_metabat.250 872
VM1846_metabat.59 927
VM2ETE_vamb.215959 710
VMAX9W_vamb.5138 847
VMQ74P_metabat.98 517
VMTBJR_metabat.59 853
VN1BRJ_vamb.297334 716
VN1BRJ_vamb.350246 704
VND2S0_maxbin.024_sub 1141
VND2S0_metabat.208 642
VNEPK5_metabat.72 778
VNIMGS_maxbin.168 866
VNS89H_maxbin.057 988
VNTV62_metabat.19 922
VOA27A_vamb.59699 1102
VOAQZY_metabat.75 720
VOHZH4_maxbin.056 1476
VOHZH4_metabat.90 614
VOMGYR_metabat.32 852
VP2L0L_vamb.206563 844
VP2P3K_vamb.322118 786
VP3037_vamb.187783 945
VP4Q2E_vamb.44132 1299
VPBCJE_maxbin.003 1532
VPEB3X_metabat.46 921
VPGT81_maxbin.038 754
VPGT81_maxbin.051 851
VPIJ0G_maxbin.056 1167
VPNE3S_metabat.151 1114
VPOVJ1_maxbin.039 1020
VPT49P_vamb.170955 826
VPXUOZ_vamb.41931 792
VPZGBE_vamb.81858 892
VQ3FT7_metabat.199 1067
VQ4UIF_vamb.172435 1199
VQB5FK_metabat.107_sub 661
VQB5FK_vamb.6209 1160
VQD5BP_metabat.60 880
VQEB4Q_vamb.261035 1040
VQHZJF_vamb.50 907
VQK41X_metabat.111 745
VQL6B7_maxbin.032 964
VQO0S6_vamb.101069 1006
VQYXZ3_maxbin.078 924
VR19I9_metabat.101 1032
VR1XVI_vamb.27516 961
VR339W_310733 855
VR6V52_maxbin.055 1030
VREE6Z_maxbin.036 879
VRKWFQ_maxbin.176 530
VRTMFX_metabat.128 1015
VRTMFX_vamb.216016 852
VRVQLE_maxbin.085 889
VS0Z44_metabat.48 743
VS8CIG_vamb.150757 905
VSIMJ7_vamb.13208 1007
VSMZLQ_vamb.183062 1086
VSMZLQ_vamb.51907 752
VSXZII_maxbin.015 862
VSXZII_maxbin.022 736
VSY0KT_maxbin.127 935
VT1IVC_maxbin.045 944
VT2F0R_vamb.212731 975
VT5UOH_vamb.145348 834
VTARO6_maxbin.082_sub 1333
VTARO6_vamb.306077 722
VTETOY_maxbin.078_sub 1151
VTGDYY_vamb.156077 896
VU4UJ1_maxbin.001 1069
VU5679_maxbin.026 1498
VUJA03_maxbin.095 1251
VUJA03_maxbin.096 1157
VUJA03_vamb.170709 818
VUUBDF_maxbin.038 1028
VUV3QJ_vamb.30802 1029
VUW88M_vamb.130148 1045
VV1U4T_vamb.117802 783
VWGA93_maxbin.086 1154
VWGA93_metabat.184 626
VWGA93_metabat.76 1037
VWGBH0_vamb.217831 1170
VWKR11_metabat.29 1032
VWKZ0R_vamb.18319 814
VWS2Q4_metabat.87 448
VWU26B_vamb.201861 574
VWVHMO_maxbin.067_sub 882
VWXSYY_maxbin.130 841
VWZEWE_metabat.63 871
VWZL8M_maxbin.017 1162
VX2W7U_vamb.215310 885
VX4EUO_vamb.164290 1016
VXCM76_vamb.189620 1187
VXGCCZ_maxbin.111_sub 716
VXGCCZ_maxbin.144 2168
VXRVLR_metabat.101 374
VXT9A3_maxbin.093 1040
VXXJ9D_vamb.47519 841
VY1MD3_vamb.158260 1167
VY25ST_vamb.19502 1077
VY8V5H_maxbin.039 1004
VY8V5H_maxbin.093 998
VY8V5H_metabat.266 756
VY8V5H_metabat.64 1054
VYBPKM_vamb.32168 1068
VYOWVQ_metabat.64 767
VYT2M7_metabat.15_sub 859
VYZ4IW_maxbin.029 1444
VZ1AH2_vamb.112004 1016
VZ5RV3_vamb.8484 1027
VZGDBV_maxbin.046 870
VZJ5WW_metabat.162 882
VZR2LZ_metabat.60 885
VZR2LZ_vamb.232152_sub 1247
VZZW6V_maxbin.037 1442
